name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
YIELDWISE.COM CANADA INC,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2004,94105
ALJALAL AMALCO (U.K) LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2004,94123
"IWASE COSFA CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2004,94105
BAYERISCHE GESELLSCHAFT FUER INTERNATIONALE WIRTSCHAFTSBEZIEHUNGEN MBH - BAYERN INTERNATIONAL,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,2004,94111
WESTLANDS INTERNATIONAL HOLDINGS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2004,94104
"ANTARA SYSTEMS, LTD.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2004,94111
JENNMAUR ASSOCIATES LTD,ANGUILLA,world,Statement & Designation By Foreign Corporation,Surrendered,2004,94118
"GO TO RUSSIA TRAVEL, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2003,94123
ANCA TURIZM SANAYI TICARET TEKSIL ITHALAT IHRACAT INSAAT OZEL EGITIM VE TASIMACILIK LTD. STI.,TURKEY,world,Statement & Designation By Foreign Corporation,Forfeited,2004,94518
CALCRIM S.A.,PANAMA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,94111
"PREWITT PROPERTIES TRUST, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,94109
"FACET DECISION SYSTEMS, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,94117
INTEGRAL ORTHOPEDICS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,94111
SINGAPORE AIRLINES CARGO PTE LTD,SINGAPORE,world,Statement & Designation By Foreign Corporation,Active,2005,90245
BEIJING SHINETECH SOFTWARE INC.,CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,94109
G.I.M.V.- INVESTERINGSMAATSCHAPPIJ VOOR VLAANDEREN - SOCIETE D'INVESTISSEMENT DES FLANDRES - INVESTMENT COMPANY FOR FLANDERS,BELGIUM,world,Statement & Designation By Foreign Corporation,Surrendered,2005,94108
COHERENT SOFTWARE CORP,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2005,94105
THE AUSTRALIAN INDUSTRY GROUP,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,94118
ITOCHU PETROLEUM JAPAN LTD.,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2002,95833
G.L. CONSULTING SERVICES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,94109
EIGHT INFINITY VENTURES LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2006,94105
MINKAN KOKUGIJUTSU SERVICE KABUSHIKI KAISHA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
SUCCESSFUL STUDIO STRATEGIES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,94117
PACIFIC CROSSING LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
FESSEL PROPERTY COMPANY LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2006,94123
RQUINTON & ASSOCIATES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,94133
ACCUREMARK INVESTMENTS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2006,94107
GENTICITY INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,95209
DIGITAL BRIDGES LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2007,94111
ELIZABETH CHARLES PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Active,2007,94115
DOUBLETWIST CORPORATION,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2007,94105
CRESTROCK HOLDINGS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2007,94111
STAR PROSPECT INTERNATIONAL LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2007,94104
"WOW MANAGEMENT, LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2007,94105
FINE WERKS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,94109
"GLOBAL MOBILE TECHNOLOGIES PTE, LTD.",SINGAPORE,world,Statement & Designation By Foreign Corporation,Forfeited,2007,94109
"LUPICIA CO., LTD. DBA JAPAN LUPICIA",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2007,94133
"CONVERGED NETWORK SOLUTIONS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,94122
"SECURE2U, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,94111
SHOPSTER E-COMMERCE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,94111
NETSHELTER INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,94107
BGS CAPITAL LTD,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2007,94109
"CALANTAS YOUNG DREAMERS FOUNDATION, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Surrendered,2008,94112
1253974 ALBERTA LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,94102
"YOUNG FINANCIAL MANAGEMENT, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Active,2008,94105
EBANK CORPORATION D/B/A EBANK CORPORATION SAN FRANCISCO REPRESENTATIVE OFFICE,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,95833
"SGI JAPAN, LTD. DOING BUSINESS IN CALIFORNIA AS NIHON SGI, LTD",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2008,94111
HMR GROUP PTY LTD.,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,94111
MI INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS MI US INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,94108
"KOLON FASHION MATERIAL, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,2008,94102
CARBONETWORKS CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,90017
COLLISSE GROUP LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2008,94107
GUANGDONG JIEDA POWER CONSTRUCTION LIMITED COMPANY,CHINA,world,Statement & Designation By Foreign Corporation,Surrendered,2008,94108
INTERNATIONAL COUNCIL OF OPHTHALMOLOGY,SWITZERLAND,world,Statement & Designation By Foreign Corporation,Active,2008,94133
METAFORM SYSTEMS LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2008,94115
ELKIEM INVESTMENTS USA PTY LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Active,2008,94111
TIBET LHASA BREWING COMPANY LTD.,CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,2008,94131
KANLAON INTERNATIONAL INC.,PANAMA,world,Statement & Designation By Foreign Corporation,Forfeited,2009,95833
TEXTIS INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2009,94116
ASIA CONCEPTS LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,2009,90017
ARICENT HOLDINGS LUXEMBOURG,LUXEMBOURG,world,Statement & Designation By Foreign Corporation,Active,2009,90017
POPS WORLDWIDE,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2009,94134
PRIME CSC HOLDINGS PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Active,2009,94105
LES MILLS MERCHANDISE LIMITED,NEW ZEALAND,world,Statement & Designation By Foreign Corporation,Surrendered,2009,90017
GC RESEARCH LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2009,94111
INFRASTRUCTURE NDE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2009,94104
"HAKKAISAN BREWERY CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2009,94104
EMPRESA MARITIMA AMERICANA LTD.,BELIZE,world,Statement & Designation By Foreign Corporation,Surrendered,2009,94117
PANKAKU INC.,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2009,94115
"INTERPARK CO., LTD. WHICH WILL BE DOING BUSINESS IN CALIFORNIA AS ''INTERPARK GLOBAL CORPORATION''","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2009,94105
VDR INVESTMENTS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Active,2010,94104
KABUSHIKI KAISHA CAMELOT,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2010,94111
MARCELO MARINE CORPORATION,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,2010,94117
CYCLECHIC LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2010,94124
NEW ASIA HOTEL LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Active,2007,94134
GBP BUILDING PRODUCTS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2010,94105
"SIERRA ASIA PARTNERS, LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2007,94111
HOULAND LTD.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2010,94965
ESSA TECHNOLOGIES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2010,94104
CREATIVE B'STRO INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2010,94102
BEHEKO INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2010,94114
"EXIGEN SERVICES, LTD.",BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,2011,90017
NATIONAL UNIVERSITY CORPORATION KAGOSHIMA UNIVERSITY,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2011,94104
ZEER PROPERTY PUBLIC COMPANY LIMITED,THAILAND,world,Statement & Designation By Foreign Corporation,Active,2011,91739
ADSPOTS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2011,94503
SOLON INVERSIONES S.L.,SPAIN,world,Statement & Designation By Foreign Corporation,Active,2011,94131
"BANK OF COMMUNICATIONS CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Active,2011,90017
TANGAM GAMING INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2011,94117
"NDRIVE, NAVIGATION SYSTEMS S.A.",PORTUGAL,world,Statement & Designation By Foreign Corporation,Forfeited,2011,94104
INTEGRATION CONSULTORIA EMPRESARIAL LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Active,2011,90017
INTEGRATION MANAGEMENT CONSULTING LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2011,90017
ICODE STUDIOS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2009,94103
ASPREY LONDON LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2011,94117
AE & E'S DEVELOPMENT CORPORATION,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Active,2012,94111
FORWARD COMMODITY LONG/SHORT STRATEGY (CAYMAN) FUND LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2012,94111
FORWARD MANAGED FUTURES STRATEGY (CAYMAN) FUND LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2012,94111
KINGSLEY GRAND LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2012,94111
WORLDWIDE POLYCHEM (HK) LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Active,2012,94104
SYRMA TECHNOLOGY PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,2010,94102
"YOUNG SAMUEL CHAMBERS (""YSC"") LIMITED",UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2009,95833
LUCAS MEYER COSMETICS CANADA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2010,94104
MURGITROYD & COMPANY LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2012,94123
MINED ANALYTICS LTD,ISRAEL,world,Statement & Designation By Foreign Corporation,Active,2013,94105
CEZANNE INVESTMENT PRODUCT MANAGEMENT PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Surrendered,2013,94109
MOVIDA FINANCE INC.,MARSHALL ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2013,94117
2177136 ONTARIO INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2012,94103
QUANTIS CANADA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2013,94110
1451215 ALBERTA LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2013,94117
BABCOCK & BROWN INTERNATIONAL PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Active,2013,95833
"COLCHIS P2P INCOME FUND, LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2013,94111
METAPS PTE. LTD.,SINGAPORE,world,Statement & Designation By Foreign Corporation,Active,2012,94010
TUTTI INSIEME CORP.,PANAMA,world,Statement & Designation By Foreign Corporation,Active,2012,94117
FORWARD SELECT INCOME OPPORTUNITY (CAYMAN) FUND LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2013,90017
GREAT WEST VAN CONVERSIONS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2013,94117
PINNACLE AS,NORWAY,world,Statement & Designation By Foreign Corporation,Active,2013,94118
EXECUTION LABS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2013,94110
KEYWELL INTERNATIONAL HOLDINGS LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2013,94111
BENEFITS ON MADISON INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2013,94117
"CONSTELLATION ENTERPRISE,LTD.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2013,94122
LASTER,FRANCE,world,Statement & Designation By Foreign Corporation,Active,2013,94105
SYMPHONY SENIOR LOAN MASTER FUND LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2013,94104
SYMPHONY LONG-SHORT CREDIT MASTER FUND LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2013,94104
UCREATE3D LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Active,2013,94110
VIVIT PTY LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Active,2013,94105
MUNDUZ INTERNATIONAL INC.,PANAMA,world,Statement & Designation By Foreign Corporation,Active,2013,91362-7354
SOCIAL MEDIA EDUCATION GROUP PTY LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Active,2013,94117
