name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
"CATASTROPHE SOLUTIONS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
GEN NETWORKS CORPORATION,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2005,90010
"S.E. CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90230
THE GOVERNOR & COMPANY OF THE BANK OF IRELAND,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
"FUJI PROJECT CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2005,90024
COLORADO ELECTRIC SUPPLY LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2005,91311
SERVICES ALONG THE NILE INTERNATIONAL SN,SWITZERLAND,world,Statement & Designation By Foreign Corporation,Surrendered,2005,91103
YAMOR SCIENTIFIC CORP.,BELIZE,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90035
TRANSMILE AIR SERVICES SDN BHD,MALAYSIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
"R SYSTEMS INTERNATIONAL, LTD.",INDIA,world,Statement & Designation By Foreign Corporation,Active,2005,90017
COMERCIAL LATINO SRL,HONDURAS,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90027
MIRERO AGENCIA DE VIAGENS E TURISMO LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90006
POLLARD BANKNOTE GP INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
RESEARCH AFFILIATES CAPITAL LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2005,91101
GIROS LATINOS SRL,HONDURAS,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90027
MASCOT (GUAM) CORP.,GUAM,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
PLATINUM MEDIA INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90049
SINGAPORE AIRLINES CARGO PTE LTD,SINGAPORE,world,Statement & Designation By Foreign Corporation,Active,2005,90245
MAXKING INTERNATIONAL LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,2005,91754
ARAGON AGENTS LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2005,91362
"SOMMER CORP, WHICH WILL DO BUSINESS IN CALIFORNIA AS SOMMER LAND HOLDING CORPORATION",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2003,91436
CON-TECH SYSTEMS LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS BRITISH COLUMBIA CON-TECH SYSTEMS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2005,90017
SINTECFIL INDUSTRIA E COMERCIO DE FIOS LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90006
VERITAS SOFTWARE INTERNATIONAL LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
SINGAPORE AIRLINES LIMITED,SINGAPORE,world,Statement & Designation By Foreign Corporation,Active,2005,90245
BA CONTINUUM INDIA PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
EMU RIDGE (AUSTRALIA) PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
SYNEXUS GLOBAL INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
"GLENNSTARS INVESTMENTS, LTD.",BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90401
"COOPER CARRY, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2005,90017
BISON ENERGY SERVICES INTERNATIONAL INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
"INCENTIVE TRANSPORTATION SERVICES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,91381
AMIS HOLDINGS LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS CAYMAN ISLANDS AMIS HOLDINGS LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2005,90017
SAMO TRADING CO.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2005,90006
GENEVA COMMONS POINTE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
V-CAN IMPORT-EXPORT LTD,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90028
"OPTIMUM KOREA NUTRITION CO., LTD","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2005,90248
"THE NOVA FOUNDATION FOR DIFFERENTLY ABLED PERSONS, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,2005,91387
NATIVE INDUSTRIA FARMACEUTICA LTDA - E.P.P.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90006
CUNARD LINE LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,2004,90017
"JAPAN PHARMACEUTICAL DEVELOPMENT CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
"FLAT 4, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS FLAT 4 USA, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90503
OFFICE WAVE CO. LTD.,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90503
"MEIKO SHOKAI CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90292
KIRCHNER INVESTMENT MANAGEMENT CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
KIRCHNER AND COMPANY INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90017
SEEWORLD AGENCIA DE VIAGENS E TURISMO LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90006
RNR ELECTRIC INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,91710
"CLARK ATLANTA UNIVERSITY ALUMNI ASSOCIATION, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90302
QUMAS INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
FRESCO MICROCHIP INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90017
ROBOBOND LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90401
IGATE GLOBAL SOLUTIONS LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,2005,90017
HOPE FOR THE ORPHANS INTERNATIONAL,KENYA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90220
DONG HO MEGA TEC,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2006,90274
IDN DO BRASIL LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
"A-ONE TEX, SOCIEDAD ANONIMA",GUATEMALA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
"CAREWELL CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS CAREWELL INVESTMENT CO., LTD.",MAURITIUS,world,Statement & Designation By Foreign Corporation,Surrendered,2006,91745
"MITSUI HIGH-TEC, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2006,90502
SHAFER COMMODITIES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
CH.S INTERNATIONAL CORPORATION,CAMBODIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90755
IRONPOINT TECHNOLOGY INC,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,91364
NAKISA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90040
"GENERAL ELECTRIC CANADA INTERNATIONAL, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
1578807 ONTARIO LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
1 5 6 8 9 3 1 ONTARIO LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90212
COVERIGHT SURFACES CANADA INC,CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90071
"PRINCETON TECHNOLOGY CORP., WHICH WILL DO BUSINESS IN CALIFORNIA AS RFWAVE INC.",TAIWAN,world,Statement & Designation By Foreign Corporation,Active,2006,90505
"HAMADA PRINTING PRESS CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90067
"6250459 CANADA, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90025
"GLEWEB CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
UNOMEDICAL A/S,DENMARK,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
MINKAN KOKUGIJUTSU SERVICE KABUSHIKI KAISHA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
PELICAN CAPITAL HOLDING LIMITED,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90071
MGODAD (S) PTE LTD,SINGAPORE,world,Statement & Designation By Foreign Corporation,Forfeited,2006,91801
"K-KID CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
4328892 CANADA INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90254
RATTNER MACKENZIE LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
CONFECCOES MILIORE LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
NBB INDUSTRIA E COMERCIO LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
TIGER CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS TIGER COREA,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2006,90010
KOREA COLOR & FASHION TREND CENTER,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2006,90010
"SHANGHAI AIRLINES CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90045
VARIG LOGISTICA S.A.,BRAZIL,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90045
NATURAL GAS EXCHANGE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2005,90017
ONE BY ONE COMERCIO DE BOLSAS LTDA - E.P.P.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
K. B. A. COMERCIO DE BOLSA LTDA - E.P.P.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
EUROPEAN CREDIT MANAGEMENT LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
"TAIWAN TRADE CENTER, INC.",TAIWAN,world,Statement & Designation By Foreign Corporation,Active,2006,90010
"SERVOTRON INDUSTRIES, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Surrendered,2006,91208
"HSS GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
"LIM'S OK COMMERCE, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2006,90020
"TACA INTERNATIONAL AIRLINES, SOCIEDAD ANONIMA",EL SALVADOR,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
"TAUBER & BALSER, P.C.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
"JOLIE HOLDINGS OF CALIFORNIA, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90025
GENOLOGICS LIFE SCIENCES SOFTWARE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
SIWEL INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90067
"SIGNATURE LENDING GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
HSBC ELECTRONIC DATA PROCESSING LANKA (PRIVATE) LIMITED,SRI LANKA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
LINEAS AEREAS COSTARRICENSES SOCIEDAD ANONIMA LACSA,COSTA RICA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
"NETWORK CABLING INFRASTRUCTURES, INC",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
NURSERYROOM PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Active,2006,91423
"FANTOM CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2006,90010
CHEIL INDUSTRIES INC.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,2006,90638
MENCK GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Active,2006,90017
HUVISPAN INDUSTRIA E COMERCIO DE FIOS LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
"YAMAZAKI BAKING CO., LTD",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2006,90058
PACIFIC CROSSING LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
MEGA AUCTION DIRECT INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90025
"SOUTHERN SALES & MARKETING GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
S.P.I. DYNAMICS INCORPORATED,GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
DNP DENMARK A/S,DENMARK,world,Statement & Designation By Foreign Corporation,Forfeited,2006,91210
"ADVANCED CHEMISTRY DEVELOPMENT, INC",CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90048
"ASIANA IDT, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2006,90010
TM BIOSCIENCE CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
"DONGKUK INDUSTRIES CO., LTD","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2006,90274
REISS (RETAIL) LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,2006,90017
LATITUDE GEOGRAPHICS GROUP LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90014
MEDION AG,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
TERRA NOVA SOCIEDAD DE RESPONSABILIDAD LIMITADA,PARAGUAY,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
INXS PRODUCTIONS PTY LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90212
NURSERYROOM LIMITED,NEW ZEALAND,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90069
AIR-INDIA LTD.,INDIA,world,Statement & Designation By Foreign Corporation,Active,2004,90045
"CRESCENT INVESTING, INC.",BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90025
"2 MAS 2 PUBLICIDAD INTEGRAL S.L., WHICH WILL DO BUSINESS IN CALIFORNIA AS HERO PICTURES",SPAIN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90046
"HSS GROUP, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS HOSPITALITY STAFFING SOLUTIONS",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
"ANHUI SINCEREE DECORATION CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,91354
PENTATONIC SOCIEDAD ANONIMA,PARAGUAY,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
PROCESSADORA NACIONAL CIGARILERA / PRONALCI S.A.,COLOMBIA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90040
PACE AMERICAS LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
ADOFO STUDIOS INTERNATIONAL ARTISTIC RESEARCH & DEVELOPMENT FOUNDATION INC.,VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90012
GREEN LAND IGUACU AGENCIA DE VIAGENS E TURISMO LTDA,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
"CS CAPITAL MANAGEMENT, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,90045
4D ASSET MANAGEMENT LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90035
HIPOTECARIA SU CASITA S.A. DE C.V. SOFOL,MEXICO,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
TYMPHANY (CAYMAN ISLANDS) CORPORATION,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
SEVEN NETWORK (OPERATIONS) LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90067
"LOMAS RENACIMIENTO, SOCIEDAD ANONIMA DE CAPITAL VARIABLE",MEXICO,world,Statement & Designation By Foreign Corporation,Active,2006,90017
CAP CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS VIEW MAX,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2006,90010
ASSURED SOFTWARE LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
"HEALTH SERVICE ALLIANCE, SOCIEDAD ANONIMA DE CAPITAL VARIABLE",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
S.B. ELECTRONIC SOCIEDAD ANONIMA,PARAGUAY,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
EXPORTADORA E INVERSIONES AGROBERRIES LIMITADA,CHILE,world,Statement & Designation By Foreign Corporation,Active,2006,90220
ESSSA,PERU,world,Statement & Designation By Foreign Corporation,Forfeited,2006,91765
MASCOTT LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2006,90017
"RUSHWINC PROPERTIES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
EYEON SOFTWARE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90064
"KONAN MEDICAL, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90802
"JPE HEALTHCARE STAFFING, INC",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,91361
"FORTIVA FINANCIAL GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
ZENN MOTOR COMPANY LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
MERCEARIA O & G LTDA.,BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
BONITA KIM S.A.,PARAGUAY,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
VISUALGATE SYSTEMS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
HEYSIDE LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2006,91403
"QSI CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS QSI LASER CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2006,90502
TRANSCRIBERE STAT INC.,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,2005,91709
PEROT SYSTEMS BUSINESS PROCESS SOLUTIONS INDIA PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
TAYLOR WOOD MANAGEMENT INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90045
"QUEENS HISTORICAL SOCIETY, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,90815
"ATLANTIC SOUTHEAST AIRLINES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
"MEAWAY FINANCIAL SERVICES, INC.",LIBERIA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,93551
JCX COMPANY LIMITED,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90012
"T-WORLD - COMERCIO, IMPORTACAO E EXPORTACAO LTDA",BRAZIL,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90006
TRANSWORKS INFORMATION SERVICES LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2006,90017
"VEHICLE PERFORMANCE SYSTEMS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2006,91746
VONTASTIC COMMUNICATIONS PHILIPPINES CORPORATION,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,2006,91107
ADIVA INTIMATES LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Active,2006,91803
"EVAN GOLDBERG PRODUCTIONS, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Active,2006,90212
MATSUI MANAGEMENT CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2006,90017
HANSHIN CONTENTS LINK CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2006,90017
"ATELS CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,2006,90010
"PRECISION 1 COMPUTER TECHNOLOGIES, INC",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2005,90045
SISCO SPORTS CORP.,TAIWAN,world,Statement & Designation By Foreign Corporation,Forfeited,2007,91748
LEAD WELL GROUP CORP,MAURITIUS,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90715
"SUN MIN IMAGE PICTURES CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2007,90010
"ALPHAGEN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90014
"JANUS RESEARCH GROUP, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
"DESPERADO ENTERTAINMENT, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,91604
"AXIS THREE, LTD",UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90272
"KR ALLIANCE CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2007,90703
"COMPANIA CERVECERA DE NICARAGUA, SOCIEDAD ANONIMA (CCN)",NICARAGUA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
XINHUA LIBRARY FOUNDATION LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2007,91748
"NUMETHODS STAFFING, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
LAS PIEDRAS PARADISE INC,PUERTO RICO,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90046
MALBOROUGH INVESTMENTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
MINISTERIO LA LUZ INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90240
"MTDOX AND ASSOCIATES, INCORPORATED",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Surrendered,2007,91040
MIGHTY PENN CONSULTING CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,91766
"PLANET PROPS, LTD",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90069
IRISH FILM BOARD,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90025
WITHUS CORPORATION,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2007,90010
AMBIENTE 2001 S.R.L.,ITALY,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90048
UL TRAN TECHNOLOGY & SERVICE CO.,TAIWAN,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90732
L.H.F. LABOR HOLDING S.A.,SWITZERLAND,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90048
"SAPPHIRE CARGO MOVERS, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,2007,91206
"WOOLIM CONSTRUCTION CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,2006,90010
NRT TECHNOLOGY CORP.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,90017
"CONSTOCK INTERNATIONAL, LTD.",BELIZE,world,Statement & Designation By Foreign Corporation,Surrendered,2007,91765
NCL (BAHAMAS) LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS NCL (BAHAMAS) SERVICES LTD.,BERMUDA,world,Statement & Designation By Foreign Corporation,Active,2004,90802
RMC DERIVATIVES LTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
"LOTSOLUTIONS, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2007,90014
CONVENT LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90071
AZTECH CUSTOM SOLUTIONS INC.,GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2007,90048
STEER DAVIES GLEAVE NORTH AMERICA INCORPORATED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
ANGER & STRESS MANAGEMENT PROVIDERS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90017
"1657797 ONTARIO, INC.",CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,90025
"OSI WIRE AND CABLE, LTD.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90723
"IZUMI CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,2007,90017
VIRTUAL KATY DEVELOPMENT LIMITED,NEW ZEALAND,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90275
CHINA MOBILE COMMUNICATIONS CORPORATION,CHINA,world,Statement & Designation By Foreign Corporation,Active,2006,90017
"ALTERMEDIA, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2002,91505
OSPREY PHARMACEUTICALS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
"PETROCHEM - DCI, SA",COSTA RICA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90670
ARIA SOLUTIONS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2007,90017
"SANKYO FRONTIER CO., LTD",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
"BELIS DISCOVER, INC",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90010
"SHANGHAI AIRLINES CARGO INTL. CO., LTD.",CHINA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90045
OJON CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
WORLDWIDE TRADEMARKS & PATENTS PTE. LTD.,SINGAPORE,world,Statement & Designation By Foreign Corporation,Surrendered,2007,91709
"EMPIRE COLLECTION AUTHORITIES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Forfeited,2007,91601
"DPN SHOES, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,91748
DAE YUN & J CO.LTD,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,2006,90015
UBQI SOLVESBORG AB,SWEDEN,world,Statement & Designation By Foreign Corporation,Forfeited,2007,90803
LES CLOISONS MAJOR LTEE,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
"MOVE MOUNTAINS, LTD",UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2007,91436
BANZAI PRODUCTIONS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90292
OMNICELL CORPORATION (INDIA) PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Surrendered,2007,90017
